symbol,impliedVolatility,greeks_delta,greeks_gamma,greeks_rho,greeks_theta,greeks_vega,latestQuote_ap,latestQuote_as,latestQuote_ax,latestQuote_bp,latestQuote_bs,latestQuote_bx,latestQuote_c,latestQuote_t,expires,price,dailyBar_c,dailyBar_h,dailyBar_l,dailyBar_n,dailyBar_o,dailyBar_t,dailyBar_v,dailyBar_vw,latestTrade_c,latestTrade_p,latestTrade_s,latestTrade_t,latestTrade_x,minuteBar_c,minuteBar_h,minuteBar_l,minuteBar_n,minuteBar_o,minuteBar_t,minuteBar_v,minuteBar_vw,prevDailyBar_c,prevDailyBar_h,prevDailyBar_l,prevDailyBar_n,prevDailyBar_o,prevDailyBar_t,prevDailyBar_v,prevDailyBar_vw
BTC260618P00044000,0.4921,-0.511,0.0277,-0.15,-0.0119,0.1167,8.45,127,A,6.78,166,A,A,2025-12-05T14:47:00.125989732Z,2026-06-18,44000,7.82,7.82,7.82,1.0,7.82,2025-11-18T05:00:00Z,1.0,7.82,g,7.82,1.0,2025-11-18T15:01:13.453261957Z,A,7.82,7.82,7.82,1.0,7.82,2025-11-18T15:01:00Z,1.0,7.82,6.25,6.25,6.25,1.0,6.25,2025-11-07T05:00:00Z,2.0,6.25
BTC260116P00059000,0.8798,-0.8716,0.0175,-0.0625,-0.0242,0.0285,20.8,20,Z,17.94,20,Z, ,2025-12-05T14:45:03.142463482Z,2026-01-16,59000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTC251219P00064000,,,,,,,25.23,31,U,22.11,31,U,A,2025-12-05T14:45:03.142265125Z,2025-12-19,64000,21.12,21.12,21.12,1.0,21.12,2025-11-14T05:00:00Z,1.0,21.12,n,21.12,1.0,2025-11-14T15:39:18.883687798Z,I,21.12,21.12,21.12,1.0,21.12,2025-11-14T15:39:00Z,1.0,21.12,13.26,13.26,13.26,1.0,13.26,2025-08-14T04:00:00Z,1.0,13.26
BTC270115P00080000,0.6075,-0.7581,0.0122,-0.7796,-0.0033,0.1319,41.12,10,M,38.33,13,M, ,2025-12-05T14:45:03.157154641Z,2027-01-15,80000,32.91,32.91,32.91,1.0,32.91,2025-11-05T05:00:00Z,1.0,32.91,I,32.91,1.0,2025-11-05T20:59:57.402927973Z,Q,32.91,32.91,32.91,1.0,32.91,2025-11-05T20:59:00Z,1.0,32.91,32.6,32.6,32.6,1.0,32.6,2025-10-20T04:00:00Z,10.0,32.6
BTC270115P00025000,0.5231,-0.1153,0.0088,-0.0693,-0.0047,0.0821,2.95,117,A,0.27,76,A,O,2025-12-05T14:46:39.686607262Z,2027-01-15,25000,1.43,1.43,1.43,1.0,1.43,2025-12-04T05:00:00Z,2.0,1.43,f,1.43,2.0,2025-12-04T14:30:02.311966211Z,I,1.43,1.43,1.43,1.0,1.43,2025-12-04T14:30:00Z,2.0,1.43,1.55,1.55,1.55,1.0,1.55,2025-12-02T05:00:00Z,1.0,1.55
BTC260320P00041000,0.4753,-0.4691,0.039,-0.0666,-0.017,0.0854,4.94,219,X,3.76,385,A,A,2025-12-05T14:46:53.507716329Z,2026-03-20,41000,3.8,4.5,3.8,2.0,4.5,2025-12-03T05:00:00Z,11.0,3.927273,I,3.8,9.0,2025-12-03T18:15:08.956650467Z,U,3.8,3.8,3.8,1.0,3.8,2025-12-03T18:15:00Z,9.0,3.8,5.71,5.71,5.71,2.0,5.71,2025-12-01T05:00:00Z,2.0,5.71
BTC260618P00057000,0.5329,-0.7458,0.0205,-0.2549,-0.0081,0.0938,19.37,48,B,16.3,48,B, ,2025-12-05T14:45:03.142619127Z,2026-06-18,57000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTC260320P00054000,0.5171,-0.816,0.0239,-0.1353,-0.0093,0.0571,15.34,48,B,13.38,48,B, ,2025-12-05T14:45:03.142378251Z,2026-03-20,54000,6.45,6.45,6.45,1.0,6.45,2025-10-07T04:00:00Z,1.0,6.45,g,6.45,1.0,2025-10-07T15:03:54.627876335Z,C,6.45,6.45,6.45,1.0,6.45,2025-10-07T15:03:00Z,1.0,6.45,,,,,,,,
BTC260116P00033000,0.566,-0.1298,0.0275,-0.0066,-0.0187,0.0287,0.92,47,P,0.17,44,A,A,2025-12-05T14:46:36.498145436Z,2026-01-16,33000,0.43,0.43,0.43,1.0,0.43,2025-12-04T05:00:00Z,1.0,0.43,a,0.43,1.0,2025-12-04T16:33:12.252148503Z,A,0.43,0.43,0.43,1.0,0.43,2025-12-04T16:33:00Z,1.0,0.43,0.74,0.77,0.71,4.0,0.77,2025-12-02T05:00:00Z,30.0,0.74
BTC280121C00070000,0.55,0.4176,0.0121,0.217,-0.009,0.2281,8.58,31,A,4.48,27,A,A,2025-12-05T14:47:00.206690245Z,2028-01-21,70000,6.94,6.94,6.94,1.0,6.94,2025-11-17T05:00:00Z,1.0,6.94,g,6.94,1.0,2025-11-17T16:00:48.185448237Z,A,6.94,6.94,6.94,1.0,6.94,2025-11-17T16:00:00Z,1.0,6.94,8.72,8.72,8.72,1.0,8.72,2025-11-04T05:00:00Z,3.0,8.72
BTC260618C00039000,0.5224,0.6222,0.0249,0.0964,-0.0167,0.1113,7.64,290,A,6.1,278,A,A,2025-12-05T14:46:40.041988404Z,2026-06-18,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTC260116C00061000,,,,,,,0.73,338,A,0.0,0,?,A,2025-12-05T14:34:02.343806211Z,2026-01-16,61000,0.15,0.15,0.15,1.0,0.15,2025-11-19T05:00:00Z,5.0,0.15,I,0.15,5.0,2025-11-19T14:49:37.005168862Z,U,0.15,0.15,0.15,1.0,0.15,2025-11-19T14:49:00Z,5.0,0.15,0.57,0.57,0.57,2.0,0.57,2025-11-12T05:00:00Z,91.0,0.57
BTC251219C00039000,0.5341,0.6257,0.0905,0.0087,-0.0591,0.0297,2.55,325,X,1.97,18,P, ,2025-12-05T14:45:03.141457123Z,2025-12-19,39000,2.9,3.1,2.9,5.0,3.1,2025-12-03T05:00:00Z,17.0,2.973529,I,2.9,10.0,2025-12-03T19:11:45.728102841Z,I,2.9,2.9,2.9,1.0,2.9,2025-12-03T19:11:00Z,10.0,2.9,2.8,2.8,1.85,20.0,1.85,2025-12-02T05:00:00Z,67.0,2.318209
BTC260320C00056000,0.5212,0.1536,0.0212,0.0154,-0.0132,0.0509,1.17,84,A,0.42,84,A,A,2025-12-05T14:46:53.558221526Z,2026-03-20,56000,0.81,0.81,0.81,1.0,0.81,2025-12-04T05:00:00Z,1.0,0.81,a,0.81,1.0,2025-12-04T20:37:21.707361761Z,X,0.81,0.81,0.81,1.0,0.81,2025-12-04T20:37:00Z,1.0,0.81,0.75,0.75,0.75,1.0,0.75,2025-11-24T05:00:00Z,3.0,0.75
BTC270115C00063000,0.524,0.3175,0.0161,0.1026,-0.0106,0.1506,4.95,48,A,2.029,34,A,A,2025-12-05T14:46:43.80361987Z,2027-01-15,63000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTC260116P00061000,1.0642,-0.8347,0.0172,-0.0635,-0.037,0.0338,23.49,19,Z,20.05,20,B, ,2025-12-05T14:45:03.142498844Z,2026-01-16,61000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTC270115P00042000,0.5069,-0.4015,0.0181,-0.2754,-0.0079,0.1633,10.28,21,A,7.07,22,A,A,2025-12-05T14:46:02.780454739Z,2027-01-15,42000,8.25,8.28,8.21,5.0,8.26,2025-12-03T05:00:00Z,21.0,8.254286,a,8.25,9.0,2025-12-03T18:17:21.876359527Z,X,8.25,8.25,8.25,1.0,8.25,2025-12-03T18:17:00Z,9.0,8.25,7.2,7.25,7.18,6.0,7.25,2025-10-21T04:00:00Z,76.0,7.191711
BTC260320P00074000,0.8746,-0.8535,0.0122,-0.1971,-0.0135,0.0493,35.98,22,Z,32.68,22,Z, ,2025-12-05T14:45:03.144312978Z,2026-03-20,74000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTC270115P00059000,0.5328,-0.6333,0.0167,-0.516,-0.0061,0.159,22.39,17,U,19.65,16,U, ,2025-12-05T14:44:53.591252437Z,2027-01-15,59000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTC280121P00033000,0.5801,-0.2315,0.009,-0.357,-0.0051,0.1781,9.54,24,A,5.46,27,S,A,2025-12-05T14:46:50.703242744Z,2028-01-21,33000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTC260116C00050000,0.5067,0.1191,0.0289,0.0051,-0.0168,0.027,0.43,46,P,0.32,32,P,O,2025-12-05T14:46:26.30596188Z,2026-01-16,50000,0.43,0.43,0.4,2.0,0.4,2025-12-04T05:00:00Z,3.0,0.42,a,0.43,2.0,2025-12-04T20:26:06.407359054Z,X,0.43,0.43,0.43,1.0,0.43,2025-12-04T20:26:00Z,2.0,0.43,0.43,0.55,0.43,9.0,0.55,2025-12-03T05:00:00Z,88.0,0.527614
BTC260116C00046000,0.4734,0.2251,0.0466,0.0095,-0.0238,0.0408,1.17,271,X,0.38,75,N,A,2025-12-05T14:46:34.405768031Z,2026-01-16,46000,0.88,0.94,0.88,5.0,0.94,2025-12-04T05:00:00Z,10.0,0.902,a,0.88,1.0,2025-12-04T18:41:50.007352296Z,X,0.88,0.88,0.88,1.0,0.88,2025-12-04T18:41:00Z,1.0,0.88,1.14,1.14,1.14,1.0,1.14,2025-12-03T05:00:00Z,1.0,1.14
BTC260320P00040000,0.4736,-0.4309,0.0386,-0.0605,-0.0169,0.0844,4.43,218,A,3.15,371,A,A,2025-12-05T14:46:51.672155692Z,2026-03-20,40000,3.59,3.59,3.3,2.0,3.3,2025-12-04T05:00:00Z,3.0,3.396667,a,3.59,1.0,2025-12-04T17:33:04.999361544Z,X,3.59,3.59,3.59,1.0,3.59,2025-12-04T17:33:00Z,1.0,3.59,3.78,3.78,3.66,2.0,3.66,2025-12-03T05:00:00Z,2.0,3.72
BTC270115P00060000,0.5386,-0.6408,0.0164,-0.5291,-0.006,0.1579,23.08,18,P,20.72,13,M,A,2025-12-05T14:45:23.878642279Z,2027-01-15,60000,18.89,18.89,18.89,1.0,18.89,2025-11-06T05:00:00Z,1.0,18.89,g,18.89,1.0,2025-11-06T15:20:15.288428062Z,C,18.89,18.89,18.89,1.0,18.89,2025-11-06T15:20:00Z,1.0,18.89,19.07,19.07,18.82,2.0,18.82,2025-10-17T04:00:00Z,2.0,18.945
BTC260320P00031000,0.5361,-0.1419,0.0195,-0.0191,-0.0116,0.0483,1.33,19,A,0.58,15,M,A,2025-12-05T14:46:56.246362685Z,2026-03-20,31000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTC260116C00035000,0.5705,0.7927,0.0369,0.0294,-0.029,0.0389,7.03,668,X,5.37,452,A,A,2025-12-05T14:46:56.763187823Z,2026-01-16,35000,6.4,6.4,6.4,1.0,6.4,2025-12-02T05:00:00Z,1.0,6.4,I,6.45,1.0,2025-12-02T19:08:30.605122659Z,T,6.4,6.4,6.4,1.0,6.4,2025-12-02T19:08:00Z,1.0,6.4,4.6,4.6,4.32,5.0,4.37,2025-12-01T05:00:00Z,10.0,4.511
BTC270115C00054000,0.52,0.4202,0.0178,0.1311,-0.0117,0.1651,6.54,55,A,3.55,37,A,A,2025-12-05T14:46:33.649555905Z,2027-01-15,54000,5.8,5.91,5.8,2.0,5.91,2025-11-19T05:00:00Z,2.0,5.855,g,5.8,1.0,2025-11-19T20:21:49.282732672Z,C,5.8,5.8,5.8,1.0,5.8,2025-11-19T20:21:00Z,1.0,5.8,11.6,11.6,11.6,1.0,11.6,2025-10-13T04:00:00Z,1.0,11.6
BTC260116P00025000,,,,,,,0.37,62,N,0.0,0,?,A,2025-12-05T14:41:20.737635609Z,2026-01-16,25000,0.13,0.13,0.13,2.0,0.13,2025-12-02T05:00:00Z,2.0,0.13,g,0.13,1.0,2025-12-02T15:33:00.041004062Z,C,0.13,0.13,0.13,1.0,0.13,2025-12-02T15:33:00Z,1.0,0.13,0.27,0.27,0.27,1.0,0.27,2025-12-01T05:00:00Z,2.0,0.27
BTC280121P00046000,0.5504,-0.3762,0.0118,-0.6277,-0.0052,0.2218,16.25,17,A,12.59,21,A,A,2025-12-05T14:46:31.408652217Z,2028-01-21,46000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTC260116P00050000,0.5396,-0.8637,0.0298,-0.0515,-0.0144,0.0297,11.02,70,C,9.38,78,A, ,2025-12-05T14:45:03.141370871Z,2026-01-16,50000,9.5,9.55,9.5,2.0,9.55,2025-12-04T05:00:00Z,10.0,9.51,I,9.5,8.0,2025-12-04T17:45:04.125167733Z,A,9.5,9.55,9.5,2.0,9.55,2025-12-04T17:45:00Z,10.0,9.51,12.52,12.52,12.52,1.0,12.52,2025-12-01T05:00:00Z,1.0,12.52
BTC280121P00040000,0.5537,-0.3116,0.0109,-0.4959,-0.0053,0.2066,12.47,18,A,9.16,24,S,A,2025-12-05T14:46:49.924771469Z,2028-01-21,40000,11.57,11.57,11.5,2.0,11.5,2025-11-21T05:00:00Z,2.0,11.535,g,11.57,1.0,2025-11-21T19:46:54.366269896Z,C,11.57,11.57,11.57,1.0,11.57,2025-11-21T19:46:00Z,1.0,11.57,10.8,10.8,10.8,1.0,10.8,2025-11-20T05:00:00Z,2.0,10.8
BTC260320C00072000,,,,,,,0.77,292,A,0.0,0,?,A,2025-12-05T14:34:08.062878663Z,2026-03-20,72000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTC280121C00037000,0.6035,0.7288,0.0094,0.2888,-0.0087,0.1937,17.39,34,A,13.85,37,A,A,2025-12-05T14:46:41.134730178Z,2028-01-21,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTC260116C00031000,0.6146,0.9121,0.0191,0.031,-0.0187,0.0217,10.47,360,A,8.64,84,A,A,2025-12-05T14:46:59.996897397Z,2026-01-16,31000,8.3,8.3,8.3,1.0,8.3,2025-12-01T05:00:00Z,1.0,8.3,I,8.24,1.0,2025-12-01T16:36:31.562640894Z,P,8.3,8.3,8.3,1.0,8.3,2025-12-01T16:36:00Z,1.0,8.3,9.6,9.6,9.6,1.0,9.6,2025-11-26T05:00:00Z,1.0,9.6
BTC260320C00060000,0.5307,0.1074,0.0162,0.0109,-0.0104,0.0397,0.92,28,B,0.13,28,B, ,2025-12-05T14:45:03.142543661Z,2026-03-20,60000,0.61,0.61,0.54,2.0,0.54,2025-12-04T05:00:00Z,16.0,0.544375,g,0.61,1.0,2025-12-04T18:13:50.599559871Z,C,0.61,0.61,0.61,1.0,0.61,2025-12-04T18:13:00Z,1.0,0.61,0.65,0.65,0.65,1.0,0.65,2025-12-02T05:00:00Z,3.0,0.65
BTC260618C00051000,0.5091,0.3404,0.0246,0.0579,-0.0151,0.1073,3.36,156,A,2.23,42,A,A,2025-12-05T14:46:01.851649332Z,2026-06-18,51000,3.0,3.17,2.96,5.0,2.96,2025-12-02T05:00:00Z,19.0,3.081053,a,3.0,1.0,2025-12-02T18:55:28.877212328Z,J,3.0,3.0,3.0,1.0,3.0,2025-12-02T18:55:00Z,1.0,3.0,8.4,8.4,8.4,1.0,8.4,2025-10-29T04:00:00Z,7.0,8.4
BTC251219C00025000,,,,,,,16.51,397,A,13.7,90,A,A,2025-12-05T14:46:07.443553694Z,2025-12-19,25000,12.5,12.5,12.37,37.0,12.37,2025-11-21T05:00:00Z,39.0,12.4,I,12.5,3.0,2025-11-21T17:23:49.118957145Z,U,12.5,12.5,12.5,1.0,12.5,2025-11-21T17:23:00Z,3.0,12.5,17.8,17.8,17.8,1.0,17.8,2025-11-14T05:00:00Z,3.0,17.8
BTC260618P00039000,0.4968,-0.379,0.0262,-0.1066,-0.0122,0.1114,5.31,58,A,4.26,242,A,A,2025-12-05T14:46:57.962578771Z,2026-06-18,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTC270115C00048000,0.5469,0.5161,0.0173,0.1521,-0.0126,0.1684,8.83,68,A,5.17,39,A,A,2025-12-05T14:46:47.594975813Z,2027-01-15,48000,5.75,6.1,5.75,3.0,6.1,2025-12-01T05:00:00Z,4.0,5.925,a,5.75,1.0,2025-12-01T19:56:47.599001167Z,E,5.75,5.75,5.75,2.0,5.75,2025-12-01T19:56:00Z,2.0,5.75,6.9,6.9,6.9,1.0,6.9,2025-11-25T05:00:00Z,2.0,6.9
BTC260320P00059000,0.5842,-0.8521,0.0184,-0.1533,-0.0084,0.0496,20.34,1,X,17.98,1,X, ,2025-12-05T14:30:01.372485731Z,2026-03-20,59000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTC251219C00059000,,,,,,,0.73,356,A,0.0,0,?,A,2025-12-05T14:34:02.345818171Z,2025-12-19,59000,0.5,0.5,0.5,1.0,0.5,2025-12-03T05:00:00Z,2.0,0.5,I,0.5,2.0,2025-12-03T14:40:35.768065565Z,D,0.5,0.5,0.5,1.0,0.5,2025-12-03T14:40:00Z,2.0,0.5,0.05,0.05,0.05,2.0,0.05,2025-11-25T05:00:00Z,5.0,0.05
BTC270115P00020000,0.624,-0.0747,0.0054,-0.0464,-0.0042,0.0596,2.029,47,A,0.33,373,X,A,2025-12-05T14:46:55.171663489Z,2027-01-15,20000,1.5,1.5,1.0,2.0,1.0,2025-10-15T04:00:00Z,2.0,1.25,I,1.5,1.0,2025-10-15T19:13:07.735548541Z,A,1.5,1.5,1.5,1.0,1.5,2025-10-15T19:13:00Z,1.0,1.5,,,,,,,,
BTC260320C00074000,,,,,,,0.73,297,A,0.0,0,?,A,2025-12-05T14:34:14.453104519Z,2026-03-20,74000,2.3,2.3,2.3,1.0,2.3,2025-10-02T04:00:00Z,2.0,2.3,I,2.27,2.0,2025-10-02T19:22:22.302438333Z,A,2.3,2.3,2.3,1.0,2.3,2025-10-02T19:22:00Z,2.0,2.3,1.5,1.5,1.5,1.0,1.5,2025-09-23T04:00:00Z,1.0,1.5
BTC260116P00032000,0.5885,-0.1064,0.023,-0.0054,-0.017,0.0249,0.82,42,B,0.07,42,B, ,2025-12-05T14:45:03.142624518Z,2026-01-16,32000,0.4,0.4,0.4,1.0,0.4,2025-12-03T05:00:00Z,20.0,0.4,I,0.4,20.0,2025-12-03T20:56:08.453175033Z,P,0.4,0.4,0.4,1.0,0.4,2025-12-03T20:56:00Z,20.0,0.4,0.6,0.6,0.55,3.0,0.6,2025-12-02T05:00:00Z,3.0,0.583333
BTC251219C00030000,,,,,,,10.92,352,A,9.26,67,A,A,2025-12-05T14:46:28.320272366Z,2025-12-19,30000,9.9,9.9,9.9,1.0,9.9,2025-11-26T05:00:00Z,1.0,9.9,I,9.92,1.0,2025-11-26T18:39:04.611099454Z,I,9.9,9.9,9.9,1.0,9.9,2025-11-26T18:39:00Z,1.0,9.9,8.54,8.54,8.54,1.0,8.54,2025-11-25T05:00:00Z,25.0,8.54
BTC251219P00057000,,,,,,,18.42,35,U,15.97,35,U, ,2025-12-05T14:44:28.273087424Z,2025-12-19,57000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTC260320C00033000,0.5366,0.8034,0.024,0.0671,-0.0176,0.0595,9.77,479,A,7.94,423,X,A,2025-12-05T14:45:57.244850266Z,2026-03-20,33000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTC270115C00055000,0.5166,0.4051,0.0178,0.1274,-0.0115,0.1637,6.28,142,A,3.27,133,A,A,2025-12-05T14:46:27.456627956Z,2027-01-15,55000,5.12,5.12,5.12,1.0,5.12,2025-12-04T05:00:00Z,1.0,5.12,a,5.12,1.0,2025-12-04T15:10:31.59336223Z,X,5.12,5.12,5.12,1.0,5.12,2025-12-04T15:10:00Z,1.0,5.12,5.3,5.3,5.3,1.0,5.3,2025-12-03T05:00:00Z,1.0,5.3
BTC280121P00044000,0.5617,-0.3521,0.0113,-0.5854,-0.0054,0.2169,15.79,22,A,11.01,21,A,A,2025-12-05T14:46:43.764902708Z,2028-01-21,44000,11.25,11.25,11.25,1.0,11.25,2025-11-04T05:00:00Z,1.0,11.25,f,11.25,1.0,2025-11-04T19:04:30.563671391Z,I,11.25,11.25,11.25,1.0,11.25,2025-11-04T19:04:00Z,1.0,11.25,,,,,,,,
BTC260320P00069000,0.7209,-0.8822,0.0128,-0.185,-0.008,0.0424,30.39,20,Z,27.57,20,Z, ,2025-12-05T14:45:03.144223141Z,2026-03-20,69000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTC260320C00035000,0.5209,0.7455,0.0287,0.0646,-0.0194,0.0689,8.14,330,A,6.67,204,A,A,2025-12-05T14:46:48.079160633Z,2026-03-20,35000,5.65,6.22,5.65,3.0,6.22,2025-12-01T05:00:00Z,22.0,5.994091,a,5.65,1.0,2025-12-01T16:14:10.83635665Z,X,5.65,5.65,5.65,1.0,5.65,2025-12-01T16:14:00Z,1.0,5.65,7.38,7.38,7.38,1.0,7.38,2025-11-26T05:00:00Z,1.0,7.38
BTC280121P00034000,0.5806,-0.2423,0.0092,-0.3774,-0.0052,0.1826,10.18,21,A,5.87,29,A,A,2025-12-05T14:46:12.706103146Z,2028-01-21,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTC270115P00037000,0.5139,-0.313,0.0163,-0.2067,-0.0077,0.1496,7.52,20,A,4.58,26,A,A,2025-12-05T14:46:41.280192055Z,2027-01-15,37000,6.93,6.93,6.93,1.0,6.93,2025-11-21T05:00:00Z,1.0,6.93,g,6.93,1.0,2025-11-21T16:24:53.941256689Z,A,6.93,6.93,6.93,1.0,6.93,2025-11-21T16:24:00Z,1.0,6.93,6.0,6.0,6.0,1.0,6.0,2025-11-17T05:00:00Z,1.0,6.0
BTC260320P00047000,0.4914,-0.6681,0.0344,-0.1013,-0.0147,0.078,9.26,256,X,7.67,520,A,A,2025-12-05T14:46:53.208223181Z,2026-03-20,47000,9.94,9.94,9.94,1.0,9.94,2025-12-01T05:00:00Z,1.0,9.94,f,9.94,1.0,2025-12-01T14:34:27.511422138Z,X,9.94,9.94,9.94,1.0,9.94,2025-12-01T14:34:00Z,1.0,9.94,7.82,7.82,7.82,1.0,7.82,2025-11-17T05:00:00Z,5.0,7.82
BTC260116P00051000,0.5564,-0.8776,0.0268,-0.0533,-0.0134,0.0276,12.28,40,C,10.02,35,U,A,2025-12-05T14:47:00.206497083Z,2026-01-16,51000,5.85,5.85,5.8,2.0,5.8,2025-10-20T04:00:00Z,2.0,5.825,a,5.85,1.0,2025-10-20T17:40:08.059358876Z,X,5.85,5.85,5.85,1.0,5.85,2025-10-20T17:40:00Z,1.0,5.85,5.7,5.7,5.7,1.0,5.7,2025-10-14T04:00:00Z,1.0,5.7
BTC260618C00046000,0.5045,0.4449,0.0268,0.0737,-0.0163,0.1157,4.65,140,A,3.38,66,A,A,2025-12-05T14:46:14.414417198Z,2026-06-18,46000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTC260618P00049000,0.5042,-0.6218,0.0258,-0.1929,-0.0108,0.1113,12.34,325,A,10.07,329,A,A,2025-12-05T14:47:00.105596188Z,2026-06-18,49000,7.55,7.55,7.55,1.0,7.55,2025-11-03T05:00:00Z,1.0,7.55,g,7.55,1.0,2025-11-03T15:58:01.079681813Z,C,7.55,7.55,7.55,1.0,7.55,2025-11-03T15:58:00Z,1.0,7.55,,,,,,,,
BTC260618P00051000,0.5017,-0.6638,0.0248,-0.2098,-0.0098,0.1068,13.97,320,A,11.4,337,A,A,2025-12-05T14:46:32.030868358Z,2026-06-18,51000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTC260116C00072000,,,,,,,0.77,363,A,0.0,0,?,A,2025-12-05T14:34:02.342076921Z,2026-01-16,72000,1.24,1.24,1.24,1.0,1.24,2025-10-02T04:00:00Z,3.0,1.24,I,1.24,3.0,2025-10-02T13:43:46.776168404Z,Z,1.24,1.24,1.24,1.0,1.24,2025-10-02T13:43:00Z,3.0,1.24,,,,,,,,
BTC260116C00048000,0.4732,0.1537,0.0369,0.0065,-0.0187,0.0322,0.83,21,P,0.13,41,B, ,2025-12-05T14:45:03.142619127Z,2026-01-16,48000,0.7,0.7,0.7,1.0,0.7,2025-12-03T05:00:00Z,4.0,0.7,I,0.7,4.0,2025-12-03T17:38:03.256222665Z,C,0.7,0.7,0.7,1.0,0.7,2025-12-03T17:38:00Z,4.0,0.7,0.67,0.67,0.6,4.0,0.6,2025-12-02T05:00:00Z,39.0,0.661538
BTC251219P00025000,,,,,,,0.77,319,A,0.0,0,?,A,2025-12-05T14:34:02.345051401Z,2025-12-19,25000,0.05,0.05,0.05,1.0,0.05,2025-11-17T05:00:00Z,1.0,0.05,a,0.05,1.0,2025-11-17T20:30:17.394379037Z,X,0.05,0.05,0.05,1.0,0.05,2025-11-17T20:30:00Z,1.0,0.05,0.49,0.49,0.49,1.0,0.49,2025-06-10T04:00:00Z,10.0,0.49
BTC260320P00039000,0.4768,-0.3922,0.0375,-0.0547,-0.0168,0.0825,3.88,208,X,2.74,351,A,A,2025-12-05T14:47:00.205925804Z,2026-03-20,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTC251219C00041000,0.485,0.4271,0.1031,0.0061,-0.055,0.0308,1.48,255,A,0.78,68,S, ,2025-12-05T14:46:49.120954747Z,2025-12-19,41000,1.49,1.7,1.33,10.0,1.48,2025-12-04T05:00:00Z,75.0,1.508667,a,1.49,60.0,2025-12-04T20:15:04.946369377Z,X,1.49,1.49,1.49,1.0,1.49,2025-12-04T20:15:00Z,60.0,1.49,1.77,1.95,1.55,12.0,1.79,2025-12-03T05:00:00Z,38.0,1.831053
BTC260320P00020000,,,,,,,0.77,514,A,0.0,0,?,A,2025-12-05T14:34:02.344773389Z,2026-03-20,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTC251219P00046000,0.4601,-0.93,0.0372,-0.0166,-0.0127,0.0105,6.74,44,C,5.24,44,C,A,2025-12-05T14:46:56.874358798Z,2025-12-19,46000,6.85,6.85,6.85,1.0,6.85,2025-12-02T05:00:00Z,3.0,6.85,g,6.85,3.0,2025-12-02T14:32:35.063557608Z,C,6.85,6.85,6.85,1.0,6.85,2025-12-02T14:32:00Z,3.0,6.85,6.4,6.5,6.4,3.0,6.5,2025-11-26T05:00:00Z,13.0,6.423077
BTC280121P00050000,0.5825,-0.403,0.0114,-0.7221,-0.0054,0.2262,19.86,22,A,15.7,23,M,A,2025-12-05T14:46:55.917336598Z,2028-01-21,50000,16.68,16.68,16.68,1.0,16.68,2025-11-19T05:00:00Z,10.0,16.68,f,16.68,10.0,2025-11-19T14:30:35.85372211Z,A,16.68,16.68,16.68,1.0,16.68,2025-11-19T14:30:00Z,10.0,16.68,14.4,14.8,14.4,2.0,14.8,2025-11-07T05:00:00Z,20.0,14.6
BTC251219C00045000,0.503,0.1316,0.0541,0.0019,-0.0306,0.0167,0.32,46,B,0.18,73,P, ,2025-12-05T14:46:44.127492127Z,2025-12-19,45000,0.35,0.35,0.3,8.0,0.3,2025-12-04T05:00:00Z,12.0,0.3375,I,0.33,1.0,2025-12-04T18:56:55.815778623Z,U,0.35,0.35,0.35,1.0,0.35,2025-12-04T18:56:00Z,1.0,0.35,0.4,0.49,0.35,23.0,0.45,2025-12-03T05:00:00Z,97.0,0.369794
BTC260116P00071000,,,,,,,32.68,24,Z,29.47,24,Z, ,2025-12-05T14:45:03.142648984Z,2026-01-16,71000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
