symbol,impliedVolatility,greeks_delta,greeks_gamma,greeks_rho,greeks_theta,greeks_vega,dailyBar_c,dailyBar_h,dailyBar_l,dailyBar_n,dailyBar_o,dailyBar_t,dailyBar_v,dailyBar_vw,latestQuote_ap,latestQuote_as,latestQuote_ax,latestQuote_bp,latestQuote_bs,latestQuote_bx,latestQuote_c,latestQuote_t,latestTrade_c,latestTrade_p,latestTrade_s,latestTrade_t,latestTrade_x,minuteBar_c,minuteBar_h,minuteBar_l,minuteBar_n,minuteBar_o,minuteBar_t,minuteBar_v,minuteBar_vw,prevDailyBar_c,prevDailyBar_h,prevDailyBar_l,prevDailyBar_n,prevDailyBar_o,prevDailyBar_t,prevDailyBar_v,prevDailyBar_vw,expires,price
BTC260320P00075000,0.7154,-0.92,0.0095,-0.235,-0.0022,0.0326,28.2,28.2,28.2,1.0,28.2,2025-11-03T05:00:00Z,2.0,28.2,37.1,22,X,35.47,20,E, ,2025-11-20T19:46:10.667122215Z,I,28.19,2.0,2025-11-03T16:20:49.488647639Z,I,28.2,28.2,28.2,1.0,28.2,2025-11-03T16:20:00Z,2.0,28.2,28.58,28.58,28.58,1.0,28.58,2025-10-17T04:00:00Z,3.0,28.58,2026-03-20,75000
BTC280121P00061000,0.5563,-0.5288,0.0127,-1.0026,-0.0037,0.2243,,,,,,,,,27.48,21,C,24.47,31,A,A,2025-11-20T19:52:33.009215632Z,,,,,,,,,,,,,,,,,,,,,,2028-01-21,61000
BTC270115C00058000,0.5611,0.3736,0.0164,0.1141,-0.0113,0.1556,,,,,,,,,6.39,35,A,2.42,21,A,A,2025-11-20T19:52:25.819875714Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,58000
BTC251219C00027000,1.0716,0.9058,0.0145,0.0181,-0.0359,0.0181,,,,,,,,,12.77,443,A,11.08,40,B,A,2025-11-20T19:52:17.304294879Z,,,,,,,,,,,,,,,,,,,,,,2025-12-19,27000
BTC280121C00047000,0.6155,0.62,0.011,0.26,-0.0094,0.2146,15.0,15.0,15.0,1.0,15.0,2025-11-04T05:00:00Z,10.0,15.0,12.93,61,A,10.55,18,E,A,2025-11-20T19:53:03.30344302Z,I,15.0,10.0,2025-11-04T17:10:23.848790048Z,J,15.0,15.0,15.0,1.0,15.0,2025-11-04T17:10:00Z,10.0,15.0,17.0,17.0,17.0,1.0,17.0,2025-11-03T05:00:00Z,10.0,17.0,2028-01-21,47000
BTC270115C00045000,0.5592,0.5387,0.0173,0.1532,-0.0121,0.1632,8.02,8.3,8.02,2.0,8.3,2025-11-20T05:00:00Z,9.0,8.268889,7.61,25,P,7.04,1,A,B,2025-11-20T19:53:08.513054536Z,a,8.02,1.0,2025-11-20T15:55:34.957349471Z,B,8.02,8.02,8.02,1.0,8.02,2025-11-20T15:55:00Z,1.0,8.02,8.69,8.69,8.3,3.0,8.3,2025-11-18T05:00:00Z,7.0,8.355714,2027-01-15,45000
BTC260116C00020000,,,,,,,18.55,20.0,18.55,2.0,20.0,2025-11-20T05:00:00Z,3.0,19.033333,20.1,439,A,18.62,12,U,A,2025-11-20T19:52:06.269836862Z,a,18.55,2.0,2025-11-20T19:02:30.874765229Z,J,18.55,18.55,18.55,1.0,18.55,2025-11-20T19:02:00Z,2.0,18.55,21.1,21.1,21.1,1.0,21.1,2025-11-19T05:00:00Z,2.0,21.1,2026-01-16,20000
BTC270115P00058000,0.5415,-0.6388,0.0168,-0.5305,-0.0055,0.1539,,,,,,,,,23.34,8,U,19.77,14,B, ,2025-11-20T19:45:48.209613667Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,58000
BTC251219C00037000,0.6039,0.618,0.0586,0.0162,-0.045,0.0411,3.5,3.5,3.5,1.0,3.5,2025-11-20T05:00:00Z,1.0,3.5,3.56,298,A,3.03,36,U,A,2025-11-20T19:53:07.960858207Z,I,3.5,1.0,2025-11-20T18:12:48.1313256Z,D,3.5,3.5,3.5,1.0,3.5,2025-11-20T18:12:00Z,1.0,3.5,4.23,4.23,4.23,1.0,4.23,2025-11-19T05:00:00Z,1.0,4.23,2025-12-19,37000
BTC270115P00046000,0.4916,-0.5035,0.0197,-0.3589,-0.0066,0.1639,10.9,10.9,10.9,1.0,10.9,2025-11-18T05:00:00Z,1.0,10.9,13.38,26,P,10.33,47,A,A,2025-11-20T19:52:43.724844796Z,a,10.9,1.0,2025-11-18T17:48:02.665491592Z,J,10.9,10.9,10.9,1.0,10.9,2025-11-18T17:48:00Z,1.0,10.9,10.72,10.72,10.72,1.0,10.72,2025-11-17T05:00:00Z,1.0,10.72,2027-01-15,46000
BTC260320P00053000,0.4671,-0.8498,0.0228,-0.1555,-0.005,0.0512,12.23,12.23,12.23,1.0,12.23,2025-11-17T05:00:00Z,1.0,12.23,15.95,30,B,13.62,47,B, ,2025-11-20T19:37:05.458056462Z,a,12.25,1.0,2025-11-17T14:56:09.52129998Z,J,12.23,12.23,12.23,1.0,12.23,2025-11-17T14:56:00Z,1.0,12.23,,,,,,,,,2026-03-20,53000
BTC260116C00066000,,,,,,,,,,,,,,,0.77,476,A,0.0,0,?,A,2025-11-20T19:45:48.226833989Z,,,,,,,,,,,,,,,,,,,,,,2026-01-16,66000
BTC260618C00035000,0.6205,0.6809,0.0198,0.0985,-0.0171,0.1037,9.36,9.6,9.36,3.0,9.6,2025-11-19T05:00:00Z,9.0,9.395556,9.88,678,X,7.98,73,N,A,2025-11-20T19:52:18.781257477Z,a,9.36,7.0,2025-11-19T20:57:36.221370919Z,X,9.36,9.36,9.36,1.0,9.36,2025-11-19T20:57:00Z,7.0,9.36,10.56,10.56,10.25,2.0,10.25,2025-11-18T05:00:00Z,5.0,10.374,2026-06-18,35000
BTC251219C00066000,,,,,,,0.61,0.61,0.61,1.0,0.61,2025-10-23T04:00:00Z,1.0,0.61,0.77,455,A,0.0,0,?,A,2025-11-20T19:45:48.222303898Z,a,0.61,1.0,2025-10-23T13:54:17.848392176Z,I,0.61,0.61,0.61,1.0,0.61,2025-10-23T13:54:00Z,1.0,0.61,0.77,0.77,0.77,1.0,0.77,2025-10-14T04:00:00Z,1.0,0.77,2025-12-19,66000
BTC270115C00054000,0.5842,0.432,0.0164,0.127,-0.0123,0.1615,5.8,5.91,5.8,2.0,5.91,2025-11-19T05:00:00Z,2.0,5.855,6.62,82,A,4.42,68,A,A,2025-11-20T19:53:01.621874995Z,g,5.8,1.0,2025-11-19T20:21:49.282732672Z,C,5.8,5.8,5.8,1.0,5.8,2025-11-19T20:21:00Z,1.0,5.8,11.6,11.6,11.6,1.0,11.6,2025-10-13T04:00:00Z,1.0,11.6,2027-01-15,54000
BTC260116C00038000,0.559,0.5671,0.0465,0.0283,-0.0311,0.0595,3.9,3.9,3.9,1.0,3.9,2025-11-20T05:00:00Z,5.0,3.9,3.83,266,A,3.36,22,B,A,2025-11-20T19:52:55.689144485Z,I,3.9,5.0,2025-11-20T17:21:26.523225332Z,Z,3.9,3.9,3.9,1.0,3.9,2025-11-20T17:21:00Z,5.0,3.9,,,,,,,,,2026-01-16,38000
BTC251121C00049000,,,,,,,0.15,0.15,0.15,1.0,0.15,2025-11-19T05:00:00Z,1.0,0.15,0.03,3,I,0.0,0,?, ,2025-11-20T16:13:33.256859093Z,g,0.15,1.0,2025-11-19T15:27:04.087081798Z,C,0.15,0.15,0.15,1.0,0.15,2025-11-19T15:27:00Z,1.0,0.15,0.06,0.06,0.04,2.0,0.04,2025-11-18T05:00:00Z,2.0,0.05,2025-11-21,49000
BTC260116P00034000,0.517,-0.2389,0.0397,-0.0162,-0.0201,0.0469,1.16,1.16,1.16,1.0,1.16,2025-11-20T05:00:00Z,1.0,1.16,1.67,91,B,0.77,612,A,A,2025-11-20T19:52:44.000687773Z,g,1.16,1.0,2025-11-20T17:31:59.596780014Z,A,1.16,1.16,1.16,1.0,1.16,2025-11-20T17:31:00Z,1.0,1.16,,,,,,,,,2026-01-16,34000
BTC260116C00049000,0.5679,0.1678,0.0292,0.0089,-0.0195,0.0379,0.67,0.67,0.67,1.0,0.67,2025-11-20T05:00:00Z,1.0,0.67,0.87,39,P,0.52,37,P, ,2025-11-20T19:45:48.207943909Z,a,0.67,1.0,2025-11-20T17:55:36.863368594Z,X,0.67,0.67,0.67,1.0,0.67,2025-11-20T17:55:00Z,1.0,0.67,0.8,0.8,0.8,1.0,0.8,2025-11-19T05:00:00Z,1.0,0.8,2026-01-16,49000
BTC270115P00068000,0.5701,-0.7148,0.0145,-0.6637,-0.004,0.1396,,,,,,,,,32.299,13,E,28.09,12,U,A,2025-11-20T19:45:48.206472921Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,68000
BTC251121P00043000,,,,,,,4.2,4.4,2.8,3.0,2.8,2025-11-20T05:00:00Z,7.0,3.228571,5.09,23,S,4.16,40,A, ,2025-11-20T19:45:48.206137227Z,I,4.2,1.0,2025-11-20T18:14:20.629734681Z,X,4.2,4.2,4.2,1.0,4.2,2025-11-20T18:14:00Z,1.0,4.2,3.57,3.57,2.66,4.0,2.67,2025-11-19T05:00:00Z,4.0,3.075,2025-11-21,43000
BTC251121P00035000,1.0992,-0.0572,0.0521,-0.0001,-0.1261,0.0023,0.05,0.13,0.01,6.0,0.01,2025-11-20T05:00:00Z,15.0,0.086,0.08,37,P,0.03,44,P, ,2025-11-20T19:41:10.346829751Z,I,0.05,1.0,2025-11-20T18:13:59.889457102Z,S,0.05,0.05,0.05,1.0,0.05,2025-11-20T18:13:00Z,1.0,0.05,0.2,0.4,0.1,4.0,0.1,2025-11-19T05:00:00Z,5.0,0.214,2025-11-21,35000
BTC270115P00069000,0.553,-0.7351,0.0144,-0.6798,-0.0032,0.1346,,,,,,,,,33.04,12,E,28.58,13,B,A,2025-11-20T19:45:48.206376552Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,69000
BTC270115C00034000,0.5782,0.7141,0.0143,0.18,-0.0111,0.1397,24.9,24.9,24.9,1.0,24.9,2025-10-03T04:00:00Z,1.0,24.9,12.86,13,S,10.57,12,E,A,2025-11-20T19:45:48.206913835Z,I,24.9,1.0,2025-10-03T17:19:30.58047415Z,Z,24.9,24.9,24.9,1.0,24.9,2025-10-03T17:19:00Z,1.0,24.9,24.5,24.5,24.5,1.0,24.5,2025-10-02T04:00:00Z,1.0,24.5,2027-01-15,34000
BTC260618P00055000,0.4683,-0.7834,0.0216,-0.2703,-0.0047,0.0852,,,,,,,,,18.03,33,C,15.97,47,B, ,2025-11-20T19:53:03.564326728Z,,,,,,,,,,,,,,,,,,,,,,2026-06-18,55000
BTC260320C00055000,0.5834,0.1895,0.0212,0.0201,-0.0151,0.0594,1.34,1.35,1.34,7.0,1.34,2025-11-20T05:00:00Z,10.0,1.342,1.58,530,A,0.72,55,A,A,2025-11-20T19:53:00.404506168Z,f,1.34,2.0,2025-11-20T16:08:59.424683533Z,W,1.34,1.35,1.34,7.0,1.34,2025-11-20T16:08:00Z,10.0,1.342,1.3,1.65,1.3,9.0,1.65,2025-11-19T05:00:00Z,100.0,1.5065,2026-03-20,55000
BTC251121P00053000,,,,,,,12.2,12.2,12.2,1.0,12.2,2025-11-18T05:00:00Z,5.0,12.2,14.91,74,B,13.36,44,X, ,2025-11-20T19:53:08.472298208Z,e,12.2,5.0,2025-11-18T15:46:39.936811097Z,B,12.2,12.2,12.2,1.0,12.2,2025-11-18T15:46:00Z,5.0,12.2,7.5,7.5,7.5,1.0,7.5,2025-11-12T05:00:00Z,2.0,7.5,2025-11-21,53000
BTC280121P00063000,0.5305,-0.5619,0.0132,-1.0507,-0.0031,0.2221,,,,,,,,,28.77,13,E,25.08,12,B,A,2025-11-20T19:45:48.206376552Z,,,,,,,,,,,,,,,,,,,,,,2028-01-21,63000
BTC251121C00060000,,,,,,,0.03,0.03,0.03,2.0,0.03,2025-11-20T05:00:00Z,2.0,0.03,0.03,2,J,0.0,0,?, ,2025-11-20T16:13:33.257002634Z,f,0.03,1.0,2025-11-20T18:06:24.251672291Z,W,0.03,0.03,0.03,2.0,0.03,2025-11-20T18:06:00Z,2.0,0.03,0.05,0.05,0.05,1.0,0.05,2025-11-19T05:00:00Z,1.0,0.05,2025-11-21,60000
BTC251121C00053000,,,,,,,0.12,0.13,0.12,2.0,0.13,2025-11-18T05:00:00Z,4.0,0.1275,0.17,58,P,0.0,0,?,A,2025-11-20T19:45:50.992055299Z,g,0.12,1.0,2025-11-18T18:22:51.453380838Z,C,0.12,0.12,0.12,1.0,0.12,2025-11-18T18:22:00Z,1.0,0.12,0.25,0.25,0.13,2.0,0.13,2025-11-17T05:00:00Z,2.0,0.19,2025-11-21,53000
BTC260116C00055000,,,,,,,0.4,0.4,0.35,3.0,0.35,2025-11-20T05:00:00Z,32.0,0.398438,0.48,43,P,0.0,0,?, ,2025-11-20T19:45:48.207998905Z,f,0.4,1.0,2025-11-20T16:05:49.455703118Z,I,0.4,0.4,0.4,1.0,0.4,2025-11-20T16:05:00Z,1.0,0.4,0.4,0.4,0.35,20.0,0.4,2025-11-19T05:00:00Z,26.0,0.39,2026-01-16,55000
BTC270115P00027000,0.5017,-0.1608,0.0118,-0.0974,-0.0052,0.1003,,,,,,,,,3.86,13,E,0.72,8,U,A,2025-11-20T19:45:48.206326035Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,27000
BTC270115C00066000,0.593,0.3175,0.0146,0.0974,-0.0111,0.1465,,,,,,,,,4.93,49,A,2.48,57,A,A,2025-11-20T19:52:45.786448502Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,66000
BTC280121C00053000,0.5846,0.5538,0.012,0.2505,-0.0093,0.2228,15.58,15.58,15.5,2.0,15.5,2025-09-19T04:00:00Z,2.0,15.54,11.67,25,A,7.62,6,U,A,2025-11-20T19:52:23.597138252Z,f,15.58,1.0,2025-09-19T15:14:15.981484279Z,N,15.58,15.58,15.58,1.0,15.58,2025-09-19T15:14:00Z,1.0,15.58,,,,,,,,,2028-01-21,53000
BTC260320C00060000,0.5579,0.1137,0.0157,0.0123,-0.0102,0.0422,0.6,0.76,0.6,13.0,0.76,2025-11-20T05:00:00Z,17.0,0.671765,0.67,28,P,0.52,28,P,A,2025-11-20T19:47:21.794539351Z,I,0.6,1.0,2025-11-20T19:00:01.629541765Z,U,0.6,0.6,0.6,1.0,0.6,2025-11-20T19:00:00Z,1.0,0.6,0.8,0.89,0.8,2.0,0.89,2025-11-19T05:00:00Z,105.0,0.885714,2026-03-20,60000
BTC260320P00061000,0.4552,-0.9461,0.011,-0.1919,0.0016,0.024,,,,,,,,,22.71,18,A,21.65,31,B,A,2025-11-20T19:53:08.443540012Z,,,,,,,,,,,,,,,,,,,,,,2026-03-20,61000
BTC260116C00033000,0.7347,0.7504,0.0286,0.0333,-0.0332,0.048,,,,,,,,,8.18,775,X,6.6,95,N,A,2025-11-20T19:53:02.746455319Z,,,,,,,,,,,,,,,,,,,,,,2026-01-16,33000
BTC251219C00053000,,,,,,,0.22,0.22,0.22,1.0,0.22,2025-11-17T05:00:00Z,1.0,0.22,0.73,450,A,0.0,0,?,A,2025-11-20T19:45:48.220409385Z,g,0.22,1.0,2025-11-17T14:42:43.57139089Z,C,0.22,0.22,0.22,1.0,0.22,2025-11-17T14:42:00Z,1.0,0.22,0.6,0.6,0.6,1.0,0.6,2025-11-13T05:00:00Z,10.0,0.6,2025-12-19,53000
BTC251219P00051000,,,,,,,4.3,4.3,4.3,1.0,4.3,2025-10-29T04:00:00Z,1.0,4.3,13.04,30,A,11.34,40,B,A,2025-11-20T19:53:00.977389404Z,I,4.3,1.0,2025-10-29T19:30:37.915597166Z,U,4.3,4.3,4.3,1.0,4.3,2025-10-29T19:30:00Z,1.0,4.3,3.4,3.4,3.4,1.0,3.4,2025-10-27T04:00:00Z,1.0,3.4,2025-12-19,51000
BTC270115C00030000,0.5538,0.7805,0.013,0.1898,-0.0096,0.1215,13.5,13.7,13.4,3.0,13.7,2025-11-20T05:00:00Z,4.0,13.5,14.57,65,A,12.24,73,A,A,2025-11-20T19:52:50.921527339Z,I,13.5,1.0,2025-11-20T17:25:03.932485636Z,A,13.5,13.5,13.5,1.0,13.5,2025-11-20T17:25:00Z,1.0,13.5,14.7,15.0,14.7,2.0,15.0,2025-11-19T05:00:00Z,5.0,14.94,2027-01-15,30000
BTC280121C00080000,0.5484,0.3371,0.0118,0.1772,-0.0079,0.2058,5.0,5.0,5.0,1.0,5.0,2025-11-20T05:00:00Z,1.0,5.0,6.28,30,M,3.18,35,A,A,2025-11-20T19:52:30.304228768Z,I,5.0,1.0,2025-11-20T19:33:27.433541135Z,W,5.0,5.0,5.0,1.0,5.0,2025-11-20T19:33:00Z,1.0,5.0,4.85,5.71,4.85,4.0,5.71,2025-11-19T05:00:00Z,13.0,5.439231,2028-01-21,80000
BTC251219C00029000,0.9886,0.8739,0.0194,0.0185,-0.0406,0.0223,,,,,,,,,11.03,448,A,9.19,41,X,A,2025-11-20T19:53:01.862889878Z,,,,,,,,,,,,,,,,,,,,,,2025-12-19,29000
BTC260116P00065000,,,,,,,15.0,15.0,15.0,1.0,15.0,2025-07-11T04:00:00Z,9.0,15.0,27.11,21,C,25.08,20,E, ,2025-11-20T19:53:08.472314178Z,I,15.0,9.0,2025-07-11T14:59:07.066672086Z,I,15.0,15.0,15.0,1.0,15.0,2025-07-11T14:59:00Z,9.0,15.0,17.98,17.98,17.93,4.0,17.93,2025-07-07T04:00:00Z,9.0,17.974444,2026-01-16,65000
BTC280121C00041000,0.5858,0.668,0.011,0.2767,-0.0087,0.2046,20.0,20.0,20.0,1.0,20.0,2025-10-14T04:00:00Z,1.0,20.0,14.42,15,S,11.19,17,P,A,2025-11-20T19:37:08.67570787Z,I,20.0,1.0,2025-10-14T13:30:13.058081091Z,A,20.0,20.0,20.0,1.0,20.0,2025-10-14T13:30:00Z,1.0,20.0,,,,,,,,,2028-01-21,41000
BTC260618C00042000,0.6007,0.528,0.0228,0.0828,-0.018,0.1155,7.6,7.6,7.6,1.0,7.6,2025-11-14T05:00:00Z,2.0,7.6,6.78,699,X,4.85,54,N,A,2025-11-20T19:53:02.929446369Z,I,7.6,2.0,2025-11-14T16:23:05.644598633Z,I,7.6,7.6,7.6,1.0,7.6,2025-11-14T16:23:00Z,2.0,7.6,,,,,,,,,2026-06-18,42000
BTC251219C00039000,0.5403,0.4884,0.0684,0.0132,-0.0419,0.043,2.3,3.4,2.3,4.0,3.4,2025-11-20T05:00:00Z,13.0,2.913077,2.17,1,Z,1.92,29,P,O,2025-11-20T19:52:52.315038539Z,I,2.28,1.0,2025-11-20T18:59:55.968900453Z,U,2.3,2.3,2.3,1.0,2.3,2025-11-20T18:59:00Z,1.0,2.3,2.9,2.9,2.9,1.0,2.9,2025-11-19T05:00:00Z,3.0,2.9,2025-12-19,39000
BTC251121C00046000,,,,,,,0.03,0.05,0.03,2.0,0.05,2025-11-20T05:00:00Z,3.0,0.043333,0.07,1,H,0.0,0,?, ,2025-11-20T16:13:33.344586781Z,a,0.03,1.0,2025-11-20T16:27:20.61632478Z,B,0.03,0.03,0.03,1.0,0.03,2025-11-20T16:27:00Z,1.0,0.03,0.13,0.13,0.13,1.0,0.13,2025-11-18T05:00:00Z,1.0,0.13,2025-11-21,46000
BTC251219C00069000,,,,,,,0.2,0.2,0.2,1.0,0.2,2025-11-03T05:00:00Z,1.0,0.2,0.73,457,A,0.0,0,?,A,2025-11-20T19:45:48.221583525Z,I,0.2,1.0,2025-11-03T16:00:44.248273262Z,C,0.2,0.2,0.2,1.0,0.2,2025-11-03T16:00:00Z,1.0,0.2,1.15,1.15,1.15,1.0,1.15,2025-10-09T04:00:00Z,1.0,1.15,2025-12-19,69000
BTC280121P00057000,0.55,-0.4994,0.0129,-0.9103,-0.004,0.2248,,,,,,,,,24.51,11,S,21.18,14,S,A,2025-11-20T19:37:58.730702272Z,,,,,,,,,,,,,,,,,,,,,,2028-01-21,57000
BTC260116C00063000,,,,,,,0.48,0.48,0.48,1.0,0.48,2025-11-20T05:00:00Z,1.0,0.48,0.77,721,A,0.0,0,?,A,2025-11-20T19:45:48.226833989Z,f,0.48,1.0,2025-11-20T16:05:49.455703118Z,I,0.48,0.48,0.48,1.0,0.48,2025-11-20T16:05:00Z,1.0,0.48,0.64,0.64,0.64,1.0,0.64,2025-11-05T05:00:00Z,1.0,0.64,2026-01-16,63000
BTC251219C00031000,0.9435,0.8254,0.0253,0.0184,-0.0477,0.0278,,,,,,,,,9.26,808,X,7.63,50,A,A,2025-11-20T19:53:05.743568607Z,,,,,,,,,,,,,,,,,,,,,,2025-12-19,31000
BTC280121P00070000,0.584,-0.5749,0.0119,-1.206,-0.0031,0.2209,,,,,,,,,35.65,13,E,31.52,12,B,A,2025-11-20T19:53:05.659678681Z,,,,,,,,,,,,,,,,,,,,,,2028-01-21,70000
BTC251219C00068000,,,,,,,1.15,1.15,1.15,1.0,1.15,2025-10-08T04:00:00Z,1.0,1.15,0.73,457,A,0.0,0,?,A,2025-11-20T19:45:48.221722606Z,I,1.28,1.0,2025-10-08T17:23:12.766813999Z,E,1.15,1.15,1.15,1.0,1.15,2025-10-08T17:23:00Z,1.0,1.15,,,,,,,,,2025-12-19,68000
BTC260116P00042000,0.4194,-0.6711,0.057,-0.0475,-0.0169,0.0547,,,,,,,,,5.6,187,C,3.88,804,X, ,2025-11-20T19:53:03.564346522Z,,,,,,,,,,,,,,,,,,,,,,2026-01-16,42000
BTC260320P00071000,0.6903,-0.9086,0.0108,-0.2208,-0.0033,0.036,,,,,,,,,33.33,31,X,31.47,20,B, ,2025-11-20T19:49:49.026037595Z,,,,,,,,,,,,,,,,,,,,,,2026-03-20,71000
BTC251219P00073000,,,,,,,,,,,,,,,35.89,21,X,33.4,20,E,A,2025-11-20T19:52:19.480411808Z,,,,,,,,,,,,,,,,,,,,,,2025-12-19,73000
BTC260116P00053000,,,,,,,5.55,5.55,4.9,3.0,4.9,2025-10-27T04:00:00Z,6.0,5.341667,14.86,16,A,13.62,35,B, ,2025-11-20T19:45:48.207998905Z,a,5.55,1.0,2025-10-27T14:25:37.495680773Z,A,5.55,5.55,5.55,1.0,5.55,2025-10-27T14:25:00Z,1.0,5.55,6.95,6.95,6.95,1.0,6.95,2025-10-20T04:00:00Z,5.0,6.95,2026-01-16,53000
BTC251219P00066000,,,,,,,,,,,,,,,28.81,21,C,26.79,20,E,A,2025-11-20T19:52:55.001586237Z,,,,,,,,,,,,,,,,,,,,,,2025-12-19,66000
BTC270115C00044000,0.5779,0.5596,0.0166,0.1555,-0.0124,0.1621,11.7,11.7,11.4,6.0,11.4,2025-11-06T05:00:00Z,6.0,11.5,9.0,74,A,6.86,34,A,A,2025-11-20T19:52:59.480536416Z,I,11.7,1.0,2025-11-06T17:27:01.362646893Z,N,11.7,11.7,11.7,1.0,11.7,2025-11-06T17:27:00Z,1.0,11.7,,,,,,,,,2027-01-15,44000
BTC270115C00047000,0.5446,0.5038,0.0178,0.1471,-0.0118,0.1639,9.1,9.1,9.1,1.0,9.1,2025-11-14T05:00:00Z,2.0,9.1,7.99,8,P,5.05,13,E,A,2025-11-20T19:51:59.821256711Z,f,9.1,2.0,2025-11-14T16:01:49.038681386Z,M,9.1,9.1,9.1,1.0,9.1,2025-11-14T16:01:00Z,2.0,9.1,10.3,10.3,10.3,1.0,10.3,2025-11-04T05:00:00Z,1.0,10.3,2027-01-15,47000
BTC270115P00067000,0.5764,-0.7021,0.0146,-0.6494,-0.0044,0.1424,,,,,,,,,31.49,13,S,27.39,7,U,A,2025-11-20T19:45:48.206316203Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,67000
BTC270115C00048000,0.5336,0.4844,0.0182,0.1437,-0.0116,0.1638,10.5,10.5,10.5,1.0,10.5,2025-11-05T05:00:00Z,1.0,10.5,7.82,11,S,4.33,14,A,A,2025-11-20T19:52:58.641331156Z,a,10.5,1.0,2025-11-05T15:04:54.439378023Z,X,10.5,10.5,10.5,1.0,10.5,2025-11-05T15:04:00Z,1.0,10.5,14.0,14.0,14.0,1.0,14.0,2025-10-28T04:00:00Z,1.0,14.0,2027-01-15,48000
BTC260116P00043000,0.4092,-0.727,0.0537,-0.0519,-0.0145,0.0503,,,,,,,,,6.35,33,P,4.52,93,A,A,2025-11-20T19:53:08.290339101Z,,,,,,,,,,,,,,,,,,,,,,2026-01-16,43000
BTC260320C00054000,0.6161,0.2227,0.0221,0.0232,-0.0175,0.0654,1.75,1.75,1.75,1.0,1.75,2025-11-18T05:00:00Z,10.0,1.75,2.17,726,A,0.78,90,N,A,2025-11-20T19:52:59.25330413Z,e,1.75,10.0,2025-11-18T19:41:48.853714877Z,B,1.75,1.75,1.75,1.0,1.75,2025-11-18T19:41:00Z,10.0,1.75,1.8,1.85,1.8,3.0,1.85,2025-11-14T05:00:00Z,3.0,1.816667,2026-03-20,54000
BTC251219P00030000,0.6778,-0.083,0.0209,-0.0028,-0.0189,0.0165,0.3,0.3,0.3,1.0,0.3,2025-11-20T05:00:00Z,1.0,0.3,0.42,38,P,0.18,30,S, ,2025-11-20T19:43:59.604367368Z,g,0.3,1.0,2025-11-20T19:37:09.09686652Z,C,0.3,0.3,0.3,1.0,0.3,2025-11-20T19:37:00Z,1.0,0.3,0.23,0.23,0.2,3.0,0.2,2025-11-19T05:00:00Z,3.0,0.22,2025-12-19,30000
BTC251219C00034000,0.8026,0.7418,0.0373,0.0179,-0.0507,0.0349,,,,,,,,,6.83,897,X,4.94,213,X, ,2025-11-20T19:50:03.482212931Z,,,,,,,,,,,,,,,,,,,,,,2025-12-19,34000
BTC251219C00062000,,,,,,,0.1,0.1,0.1,1.0,0.1,2025-11-19T05:00:00Z,7.0,0.1,0.73,678,A,0.0,0,?,A,2025-11-20T19:42:14.635788662Z,a,0.1,7.0,2025-11-19T18:57:45.031213143Z,J,0.1,0.1,0.1,1.0,0.1,2025-11-19T18:57:00Z,7.0,0.1,0.72,0.72,0.72,1.0,0.72,2025-10-28T04:00:00Z,1.0,0.72,2025-12-19,62000
BTC260116C00071000,,,,,,,0.8,0.8,0.8,1.0,0.8,2025-09-29T04:00:00Z,1.0,0.8,0.77,778,A,0.0,0,?,A,2025-11-20T19:42:14.651058445Z,a,0.8,1.0,2025-09-29T13:56:54.004365838Z,X,0.8,0.8,0.8,1.0,0.8,2025-09-29T13:56:00Z,1.0,0.8,0.9,0.9,0.9,1.0,0.9,2025-09-15T04:00:00Z,1.0,0.9,2026-01-16,71000
BTC251121P00063000,,,,,,,,,,,,,,,25.25,59,B,23.51,41,X, ,2025-11-20T19:51:39.179404517Z,,,,,,,,,,,,,,,,,,,,,,2025-11-21,63000
BTC260116C00047000,0.564,0.2164,0.0344,0.0114,-0.0227,0.0443,0.91,0.91,0.91,1.0,0.91,2025-11-20T05:00:00Z,1.0,0.91,1.18,273,A,0.72,70,B,A,2025-11-20T19:53:06.490474293Z,a,0.91,1.0,2025-11-20T17:27:48.797361971Z,X,0.91,0.91,0.91,1.0,0.91,2025-11-20T17:27:00Z,1.0,0.91,1.08,1.08,1.08,1.0,1.08,2025-11-19T05:00:00Z,1.0,1.08,2026-01-16,47000
BTC280121P00059000,0.5369,-0.5246,0.0132,-0.957,-0.0036,0.2244,,,,,,,,,25.75,37,A,22.32,32,A,A,2025-11-20T19:53:07.107419362Z,,,,,,,,,,,,,,,,,,,,,,2028-01-21,59000
BTC280121P00056000,0.543,-0.4947,0.013,-0.8871,-0.004,0.2248,,,,,,,,,23.87,13,E,20.04,13,U,A,2025-11-20T19:52:52.496591105Z,,,,,,,,,,,,,,,,,,,,,,2028-01-21,56000
BTC260116C00044000,0.554,0.3082,0.042,0.0161,-0.027,0.0532,,,,,,,,,1.98,577,A,0.98,106,A,O,2025-11-20T19:53:06.503315197Z,,,,,,,,,,,,,,,,,,,,,,2026-01-16,44000
